City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
915,Mosquera,CO,,4.7059,-74.2302,69.8,37,40,6.91,scattered clouds
916,Progreso,MX,,21.2833,-89.6667,88.0,69,40,6.91,scattered clouds
917,Kamaishi,JP,,39.2667,141.8833,39.94,84,84,4.88,broken clouds
918,Trelleborg,SE,,55.3751,13.1569,23.0,68,0,9.22,clear sky
919,Kabompo,ZM,,-13.5927,24.2008,70.93,81,62,2.48,broken clouds
920,Brandfort,ZA,,-28.7001,26.4597,75.2,60,20,10.36,light rain
921,Kavieng,PG,,-2.5744,150.7967,81.64,71,92,1.83,overcast clouds
922,Guayaramerin,BO,,-10.8368,-65.3614,77.0,94,75,3.44,moderate rain
923,Ulcinj,ME,,41.9294,19.2244,55.4,87,20,4.61,few clouds
924,Rozkishne,UA,,48.5074,39.3004,25.97,82,73,11.23,broken clouds
925,Lingyuan,CN,,41.24,119.4011,14.56,92,58,4.52,broken clouds
926,Port Pirie,AU,,-33.1833,138.0167,64.4,88,90,13.8,overcast clouds
927,Grindavik,IS,,63.8424,-22.4338,35.6,69,40,16.11,scattered clouds
928,Lorengau,PG,,-2.0226,147.2712,81.48,77,56,4.16,broken clouds
929,Dergachi,RU,,51.2328,48.7659,11.62,93,100,13.4,overcast clouds
930,Izhmorskiy,RU,,56.194,86.6414,29.59,98,99,11.23,overcast clouds
931,Hofn,IS,,64.2539,-15.2082,35.11,85,99,18.03,light snow
932,Kabanjahe,ID,,3.1001,98.4908,78.8,94,40,4.61,haze
933,Stilfontein,ZA,,-26.8449,26.7683,65.97,75,65,3.96,broken clouds
934,Vacaria,BR,,-28.5122,-50.9339,75.0,29,49,3.0,scattered clouds
935,Gravdal,NO,,68.1214,13.5031,32.81,88,78,21.59,broken clouds
936,Esperance,AU,,-33.8667,121.9,59.0,94,90,12.66,light rain
937,Inyonga,TZ,,-6.7167,32.0667,67.66,90,76,3.42,light rain
938,Tuatapere,NZ,,-46.1333,167.6833,51.51,85,1,3.78,clear sky
939,San Cristobal,VE,,7.7669,-72.225,77.27,63,100,5.48,overcast clouds
940,The Valley,AI,,18.217,-63.0578,77.0,94,20,8.05,few clouds
941,Goderich,CA,,43.7501,-81.7165,17.6,67,100,21.85,overcast clouds
942,Dunedin,NZ,,-45.8742,170.5036,57.99,85,3,3.09,clear sky
943,Mount Gambier,AU,,-37.8333,140.7667,57.2,82,90,8.05,overcast clouds
944,Sept-Iles,CA,,50.2001,-66.3821,30.2,93,100,3.44,snow
945,Hot Springs,US,,34.5037,-93.0552,50.0,49,75,12.66,broken clouds
946,Mahebourg,MU,,-20.4081,57.7,78.8,83,20,5.75,few clouds
947,Diebougou,BF,,10.9667,-3.25,94.03,13,74,3.89,broken clouds
948,Sikonge,TZ,,-5.6333,32.7667,69.8,88,75,3.85,light rain
949,Ilhabela,BR,,-23.7781,-45.3581,77.14,63,90,3.96,overcast clouds
950,Moyobamba,PE,,-6.05,-76.9667,75.43,86,99,1.79,overcast clouds
951,Suksun,RU,,57.1431,57.3949,18.07,97,100,18.05,snow
952,Pontalina,BR,,-17.525,-49.4472,80.22,80,68,5.01,broken clouds
953,Urucara,BR,,-2.5364,-57.76,92.1,50,60,2.13,broken clouds
954,Perigueux,FR,,45.1833,0.7167,48.2,100,90,11.5,overcast clouds
955,Cayenne,GF,,4.9333,-52.3333,82.4,83,75,11.5,broken clouds
956,Luderitz,NA,,-26.6481,15.1594,74.01,50,0,28.81,clear sky
957,Debar,MK,,41.525,20.5275,46.4,81,0,4.61,clear sky
958,Broome,US,,42.2506,-75.833,28.99,43,1,13.8,clear sky
959,Uchiza,PE,,-8.4592,-76.4633,82.53,71,62,1.61,light rain
960,Lasa,IT,,46.6166,10.7002,42.01,93,40,6.91,scattered clouds
961,Lomza,PL,,53.1781,22.0593,10.0,59,0,1.99,clear sky
962,Sampit,ID,,-2.5333,112.95,75.02,96,95,1.72,overcast clouds
963,Padra,IN,,22.2333,73.0833,69.03,24,0,9.06,clear sky
964,Geraldton,AU,,-28.7667,114.6,71.6,94,90,24.16,overcast clouds
965,Mpika,ZM,,-11.8343,31.4529,65.52,96,81,2.89,moderate rain
966,Zholymbet,KZ,,51.7433,71.7122,31.21,99,100,25.79,snow
967,Kingman,US,,35.1894,-114.053,50.0,32,1,9.22,clear sky
968,Balikpapan,ID,,-1.2675,116.8289,76.37,90,100,3.02,overcast clouds
969,Cam Ranh,VN,,11.9214,109.1591,73.4,83,40,13.8,scattered clouds
970,Chicama,PE,,-7.8447,-79.1469,71.6,83,75,9.22,fog
971,Motala,SE,,58.5371,15.0365,14.0,85,0,3.44,clear sky
972,Antofagasta,CL,,-23.65,-70.4,75.0,60,20,13.8,few clouds
973,Qaanaaq,GL,,77.484,-69.3632,12.22,88,100,8.16,overcast clouds
974,Alirajpur,IN,,22.3031,74.3546,64.11,28,0,7.94,clear sky
975,Namatanai,PG,,-3.6667,152.4333,78.78,80,76,2.93,broken clouds
976,Pangoa,PE,,-12.1167,-73.0,88.2,47,81,4.03,broken clouds
977,Adrar,MR,,20.5022,-10.0711,67.89,26,48,12.55,scattered clouds
978,Razole,IN,,16.4833,81.8333,65.01,84,19,2.51,few clouds
979,Birao,CF,,10.2849,22.7882,71.89,21,59,7.38,broken clouds
980,Singaraja,ID,,-8.112,115.0882,78.37,82,100,4.05,overcast clouds
981,Gamba,GA,,-2.65,10.0,80.58,87,88,7.47,light rain
982,Iberia,US,,29.9502,-91.7507,57.2,94,90,9.22,overcast clouds
983,Porto Nacional,BR,,-10.7081,-48.4172,82.4,69,75,6.91,moderate rain
984,Edson,CA,,53.5835,-116.4356,-9.4,77,90,5.75,light snow
985,Kemijarvi,FI,,66.7131,27.4306,15.22,95,65,9.62,broken clouds
986,Rawson,AR,,-43.3002,-65.1023,66.54,52,37,20.45,scattered clouds
987,Rincon,US,,32.296,-81.2354,50.0,66,90,9.22,overcast clouds
988,Klaksvik,FO,,62.2266,-6.589,33.8,64,20,20.71,few clouds
989,Staryy Nadym,RU,,65.6118,72.6842,-23.66,85,90,13.42,overcast clouds
990,Inhambane,MZ,,-23.865,35.3833,82.4,74,20,5.75,few clouds
991,Ahipara,NZ,,-35.1667,173.1667,58.39,87,87,4.94,overcast clouds
992,Tinskoy,RU,,56.1525,96.9161,18.19,95,99,6.49,overcast clouds
993,Sobolevo,RU,,54.4299,31.8996,0.28,93,97,9.26,overcast clouds
994,Khandyga,RU,,62.6667,135.6,-26.97,85,100,1.99,overcast clouds
995,Dingle,PH,,10.9995,122.6711,74.68,92,77,7.38,broken clouds
996,Seoul,KR,,37.5683,126.9778,46.4,93,75,4.61,mist
997,Mumbwa,ZM,,-14.9783,27.0619,68.67,94,100,3.42,overcast clouds
998,Tottori,JP,,35.5,134.2333,45.59,74,0,6.42,clear sky
999,Yuzhnouralsk,RU,,54.4418,61.2536,30.25,98,100,15.32,overcast clouds
1000,Lac Du Bonnet,CA,,50.2536,-96.0612,-17.0,100,100,11.99,overcast clouds
1001,Tabou,CI,,4.423,-7.3528,81.14,84,47,8.77,scattered clouds
1002,Ternate,ID,,0.8,127.4,79.88,81,100,0.74,overcast clouds
1003,Maceio,BR,,-9.6658,-35.7353,89.6,62,20,14.97,few clouds
1004,Henties Bay,NA,,-22.116,14.2845,64.99,87,15,1.99,few clouds
1005,Ca Mau,VN,,9.1769,105.15,73.76,84,97,3.24,overcast clouds
1006,Naze,JP,,28.3667,129.4833,61.3,81,97,7.14,overcast clouds
1007,Bethel,US,,41.3712,-73.414,39.2,38,40,18.41,scattered clouds
1008,Tashara,RU,,55.5195,83.5094,29.88,98,99,11.54,overcast clouds
1009,Sattahip,TH,,12.6664,100.9007,71.6,88,8,4.61,mist
1010,Filadelfia,US,,39.9523,-75.1638,46.0,39,75,21.85,broken clouds
1011,Taltal,CL,,-25.4,-70.4833,68.9,61,19,5.48,few clouds
1012,Tecpan,GT,,14.7623,-90.9947,75.2,46,0,13.8,clear sky
1013,Samarai,PG,,-10.6167,150.6667,82.33,77,100,6.22,overcast clouds
1014,Traralgon,AU,,-38.1833,146.5333,62.01,85,82,8.01,broken clouds
1015,Brigantine,US,,39.4101,-74.3646,48.2,31,20,18.41,few clouds
1016,College,US,,64.8569,-147.8028,-9.0,70,90,0.72,light snow
1017,Shaunavon,CA,,49.6501,-108.4181,-14.8,76,94,4.61,overcast clouds
1018,Ossora,RU,,59.2353,163.0719,16.29,93,100,22.64,overcast clouds
1019,Alcaniz,ES,,41.05,-0.1333,54.0,85,77,8.01,broken clouds
1020,Pacific Grove,US,,36.6177,-121.9166,55.99,81,1,8.1,clear sky
1021,Racale,IT,,39.9631,18.0938,57.99,88,75,6.91,broken clouds
1022,Bondo,CD,,3.8146,23.6866,79.39,23,11,3.22,few clouds
1023,Narsaq,GL,,60.9167,-46.05,33.8,25,1,24.16,clear sky
1024,Igrim,RU,,63.1906,64.4162,-17.21,88,100,13.31,light snow
1025,Desaguadero,PE,,-16.5656,-69.0417,57.47,51,59,10.16,broken clouds
1026,Myitkyina,MM,,25.3833,97.4,59.72,52,5,2.48,clear sky
1027,Miyako,JP,,39.6367,141.9525,36.37,83,63,2.84,broken clouds
1028,Balaipungut,ID,,1.05,101.2833,78.8,83,20,1.66,few clouds
1029,Homer,US,,59.6425,-151.5483,33.8,75,1,5.75,clear sky
1030,Okato,NZ,,-39.2,173.8833,55.99,76,88,4.0,overcast clouds
1031,Contai,IN,,21.7786,87.7536,68.95,49,23,13.22,few clouds
1032,Bodden Town,KY,,19.2833,-81.25,86.0,79,20,13.8,few clouds
1033,Aksarka,RU,,66.5606,67.7975,-34.8,81,75,17.69,broken clouds
1034,Martil,MA,,35.6166,-5.2752,57.2,77,75,12.66,broken clouds
1035,Moose Factory,CA,,51.2585,-80.6094,1.4,66,90,13.8,light snow
1036,Wesselsbron,ZA,,-27.8549,26.3658,71.01,79,77,4.79,moderate rain
1037,Bloemfontein,ZA,,-29.1211,26.214,75.2,60,20,10.36,few clouds
1038,Muros,ES,,42.7762,-9.0603,51.01,66,9,7.0,clear sky
1039,Tezu,IN,,27.9167,96.1667,61.43,31,21,4.03,few clouds
1040,Wanaka,NZ,,-44.7,169.15,57.99,77,0,1.01,clear sky
1041,Marzuq,YE,,14.4,46.4667,60.55,75,0,5.93,clear sky
1042,Bardiyah,LY,,31.7561,25.0865,61.86,67,0,2.73,clear sky
1043,Isla Vista,US,,34.4133,-119.861,59.0,71,1,1.97,clear sky
1044,Comodoro Rivadavia,AR,,-45.8667,-67.5,60.8,72,90,12.66,light rain
1045,Coelho Neto,BR,,-4.2567,-43.0128,95.16,35,68,4.56,broken clouds
1046,Kochubey,RU,,44.3861,46.5825,34.9,94,100,1.03,light rain
1047,Aykhal,RU,,66.0,111.5,-33.65,81,3,5.97,clear sky
1048,Weleri,ID,,-6.9713,110.0666,77.13,82,85,7.07,overcast clouds
1049,Gat,IL,,31.61,34.7642,62.01,100,14,1.79,few clouds
1050,Salalah,OM,,17.0151,54.0924,75.2,69,40,9.22,scattered clouds
1051,Touros,BR,,-5.1989,-35.4608,87.8,51,40,12.66,scattered clouds
1052,Pangody,RU,,65.85,74.4859,-22.49,86,95,12.03,overcast clouds
1053,Qianjiang,CN,,30.4151,112.8859,52.72,68,76,2.95,broken clouds
1054,Burnie,AU,,-41.0667,145.9167,61.0,85,79,5.01,broken clouds
1055,Richards Bay,ZA,,-28.783,32.0377,75.31,80,25,8.16,scattered clouds
1056,Rassvet,RU,,46.8333,40.75,27.95,83,100,8.21,overcast clouds
1057,Maragogi,BR,,-9.0122,-35.2225,84.27,63,41,13.89,scattered clouds
1058,Kenai,US,,60.5544,-151.2583,12.0,85,90,5.75,fog
1059,Nome,US,,64.5011,-165.4064,15.8,79,90,2.55,overcast clouds
1060,Mizan Teferi,ET,,6.9833,35.5833,70.09,43,96,1.72,overcast clouds
1061,Maues,BR,,-3.3836,-57.7186,92.59,49,80,3.51,broken clouds
1062,Tomatlan,MX,,19.9333,-105.25,87.69,40,67,4.61,broken clouds
1063,Acajutla,SV,,13.5928,-89.8275,84.2,51,20,2.3,few clouds
1064,Port Blair,IN,,11.6667,92.75,78.85,76,4,7.92,clear sky
1065,Itarema,BR,,-2.9248,-39.9167,86.99,57,57,15.61,broken clouds
1066,Martapura,ID,,-3.4167,114.85,77.0,100,20,2.3,few clouds
1067,Flinders,AU,,-34.5833,150.8552,64.0,88,0,1.99,clear sky
1068,Chara,RU,,56.9064,118.2631,-14.67,72,80,0.58,broken clouds
1069,Fortuna,US,,40.5982,-124.1573,48.0,100,90,4.61,overcast clouds
1070,Mugur-Aksy,RU,,50.35,90.5,5.99,83,0,4.45,clear sky
1071,Ihiala,NG,,5.8538,6.8603,89.2,18,0,2.62,clear sky
1072,Issaquah,US,,47.5301,-122.0326,45.0,76,90,19.57,overcast clouds
1073,Cherskiy,RU,,68.75,161.3,-9.62,81,0,6.42,clear sky
1074,Sandy Bay,AU,,-42.913,147.3532,57.99,82,75,4.61,broken clouds
1075,Laguna,US,,38.421,-121.4238,52.0,87,1,2.15,clear sky
1076,San Juan,AR,,-31.5375,-68.5364,93.76,20,0,6.35,clear sky
1077,Rena,NO,,61.1348,11.3641,9.66,88,0,5.61,clear sky
1078,Port Macquarie,AU,,-31.4333,152.9167,70.0,99,77,4.81,broken clouds
1079,Inongo,CD,,-1.95,18.2667,78.03,75,42,0.4,scattered clouds
1080,Chapayeve,UA,,49.3662,35.8749,17.6,67,75,13.42,broken clouds
1081,Fairbanks,US,,64.8378,-147.7164,-9.0,77,90,0.76,light snow
1082,Deputatskiy,RU,,69.3,139.9,-35.9,85,74,1.05,broken clouds
1083,Rocha,UY,,-34.4833,-54.3333,85.1,37,0,15.17,clear sky
1084,Uray,RU,,60.1247,64.7758,34.12,98,100,9.64,light rain
1085,Galesong,ID,,-5.3166,119.3661,75.2,94,20,2.3,few clouds
1086,Oistins,BB,,13.0667,-59.5333,84.2,58,20,19.57,few clouds
1087,Batagay-Alyta,RU,,67.8006,130.4114,-25.17,84,100,1.83,overcast clouds
1088,Grajau,BR,,-5.8194,-46.1386,87.75,54,71,6.24,broken clouds
1089,Kruisfontein,ZA,,-34.0033,24.7314,70.0,84,0,1.99,clear sky
1090,San Felipe,VE,,10.3399,-68.7425,82.6,57,75,8.88,broken clouds
1091,Upata,VE,,8.0086,-62.3989,87.85,41,100,6.22,overcast clouds
1092,Sibolga,ID,,1.7427,98.7792,77.13,79,76,3.58,broken clouds
1093,Kropotkin,RU,,45.4375,40.5756,30.04,99,100,3.18,snow
1094,Batemans Bay,AU,,-35.7167,150.1833,63.0,93,1,1.01,clear sky
1095,Green River,US,,41.5286,-109.4662,26.6,68,90,33.38,overcast clouds
1096,Gurlan,UZ,,41.8447,60.3919,46.4,76,0,9.22,clear sky
1097,Dunmore Town,BS,,25.5,-76.65,75.99,83,0,19.19,clear sky
1098,New Glasgow,CA,,45.5834,-62.6486,44.6,57,76,13.8,broken clouds
1099,Huntsville,US,,34.7304,-86.5861,48.0,53,90,3.44,overcast clouds
1100,Mangrol,IN,,21.1167,70.1167,69.21,41,0,9.17,clear sky
1101,Kingaroy,AU,,-26.5333,151.8333,68.0,88,67,2.3,broken clouds
1102,Nelson Bay,AU,,-32.7167,152.15,70.0,100,90,8.05,overcast clouds
1103,Marsaxlokk,MT,,35.8419,14.5431,63.0,94,0,6.91,clear sky
1104,Svetlaya,RU,,46.5389,138.3297,3.72,86,46,8.34,scattered clouds
1105,Bratsk,RU,,56.1325,101.6142,8.6,92,100,4.47,overcast clouds
1106,Mogadishu,SO,,2.0371,45.3438,77.34,78,0,19.64,clear sky
1107,Baherden,TM,,38.4362,57.4316,50.83,70,100,6.53,overcast clouds
1108,Seddon,AU,,-37.8068,144.8916,63.0,82,90,10.36,overcast clouds
1109,Jalu,LY,,29.0331,21.5482,64.74,33,45,9.4,scattered clouds
1110,Whitehorse,CA,,60.7161,-135.0538,-16.01,76,20,4.61,few clouds
1111,Macenta,GN,,8.5435,-9.471,90.18,31,100,3.65,overcast clouds
1112,Aberdeen,GB,,57.1437,-2.0981,35.6,69,75,17.27,light snow
1113,Sibi,PK,,29.5448,67.8764,63.21,27,0,3.0,clear sky
1114,Taft,IR,,31.7471,54.2088,53.6,26,0,4.61,clear sky
1115,Mana,GF,,5.6592,-53.7767,80.02,82,82,14.65,broken clouds
1116,Candido Mendes,BR,,-1.4467,-45.7167,89.73,52,75,8.84,broken clouds
1117,Stornoway,GB,,58.2093,-6.3865,37.4,75,75,18.41,broken clouds
1118,Nombre De Dios,MX,,23.85,-104.2333,68.0,10,1,11.5,clear sky
1119,Yhu,PY,,-25.05,-55.9167,77.74,54,0,5.99,clear sky
1120,Bitung,ID,,1.4451,125.1824,77.0,94,40,6.96,scattered clouds
1121,Mbaiki,CF,,3.8678,17.9892,81.14,41,60,0.87,broken clouds
1122,Viedma,AR,,-40.8135,-62.9967,80.01,42,0,1.01,clear sky
1123,Port Lincoln,AU,,-34.7333,135.8667,60.06,82,66,13.56,broken clouds
1124,Tutzing,DE,,47.9094,11.2803,43.0,81,90,5.75,overcast clouds
1125,Battle Creek,US,,42.3212,-85.1797,18.0,79,90,14.97,light snow
1126,Dzerzhinsk,RU,,56.2389,43.4631,-2.0,71,75,13.42,light snow
1127,Dubbo,AU,,-32.25,148.6167,62.6,86,90,2.71,overcast clouds
1128,Hualmay,PE,,-11.0964,-77.6139,75.0,66,90,9.04,overcast clouds
1129,Denpasar,ID,,-8.65,115.2167,77.0,100,20,2.3,few clouds
1130,Sao Joao Da Barra,BR,,-21.6403,-41.0511,77.0,73,75,13.8,light rain
1131,San Luis,AR,,-33.295,-66.3356,88.45,22,0,6.6,clear sky
1132,Portland,US,,45.5234,-122.6762,44.6,76,90,12.66,overcast clouds
1133,Outjo,NA,,-20.1167,16.15,81.7,39,95,7.52,overcast clouds
1134,Qasigiannguit,GL,,68.8193,-51.1922,19.4,38,40,17.27,snow
1135,Anahuac,MX,,27.2333,-100.15,60.8,100,90,18.39,mist
1136,Farafangana,MG,,-22.8167,47.8333,80.49,83,99,12.84,moderate rain
1137,La Palma,US,,33.8464,-118.0467,61.0,62,20,1.88,few clouds
1138,Vardo,NO,,70.3705,31.1107,27.25,94,98,27.65,light snow
1139,Andros Town,BS,,24.7,-77.7667,80.6,78,40,19.57,scattered clouds
1140,Cranbourne,AU,,-38.1,145.2833,61.0,90,77,10.2,broken clouds
1141,Wanning,CN,,18.8003,110.3967,67.53,89,4,3.91,clear sky
1142,Jhang,PK,,33.6748,72.6963,53.01,68,0,1.01,clear sky
1143,Honiara,SB,,-9.4333,159.95,77.38,86,100,5.06,moderate rain
1144,Sarangani,PH,,5.4033,125.4636,82.29,71,100,5.28,overcast clouds
1145,Tromso,NO,,69.6496,18.957,28.4,69,75,11.5,light snow
1146,Golspie,GB,,57.9727,-3.978,36.0,84,100,5.99,light rain
1147,Svetlyy,RU,,54.675,20.1347,5.0,92,20,4.47,few clouds
1148,Peace River,CA,,56.2501,-117.286,-25.6,68,20,11.5,few clouds
1149,Kollam,IN,,8.8833,76.6,84.2,70,20,4.72,haze
1150,Champerico,GT,,14.3,-91.9167,87.8,51,20,4.61,few clouds
1151,Khani,GE,,41.9563,42.9566,50.0,62,20,5.75,few clouds
1152,Kisangani,CD,,0.5167,25.2,76.42,53,6,1.19,clear sky
1153,Nenjiang,CN,,49.1833,125.2167,-11.33,85,70,4.72,broken clouds
1154,Pirovskoye,RU,,57.6267,92.2658,20.14,97,100,8.48,overcast clouds
1155,Krasnoselkup,RU,,65.7,82.4667,1.17,93,100,14.14,light snow
1156,Veinticinco De Mayo,AR,,-35.4323,-60.1727,96.01,69,0,4.0,clear sky
1157,Wajima,JP,,37.4,136.9,48.58,71,7,17.31,clear sky
1158,Souillac,MU,,-20.5167,57.5167,78.8,83,20,5.75,few clouds
1159,Buenos Aires,AR,,-34.6132,-58.3772,90.0,48,0,9.22,clear sky
1160,Nhulunbuy,AU,,-12.2333,136.7667,80.6,83,75,10.36,broken clouds
1161,Abu Dhabi,AE,,24.4667,54.3667,73.4,60,0,6.91,clear sky
1162,Barcelos,PT,,41.5388,-8.6151,53.6,62,20,14.97,few clouds
1163,Umm Kaddadah,SD,,13.6017,26.6876,64.85,27,0,12.5,clear sky
1164,Goalpara,IN,,26.1667,90.6167,62.83,60,47,5.68,scattered clouds
1165,Paamiut,GL,,61.994,-49.6678,22.87,82,0,6.93,clear sky
1166,Bathsheba,BB,,13.2167,-59.5167,84.2,58,20,19.57,few clouds
1167,Magistralnyy,RU,,56.1725,107.4458,5.52,93,100,5.37,overcast clouds
1168,Natal,BR,,-5.795,-35.2094,87.8,62,75,11.5,broken clouds
1169,Maneadero,MX,,31.7167,-116.5667,59.0,80,0,3.0,clear sky
1170,La Paz,BO,,-16.5,-68.15,59.0,47,40,10.36,scattered clouds
1171,Toppenish,US,,46.3774,-120.3087,46.4,57,75,4.61,broken clouds
1172,Garden City,US,,42.3256,-83.331,19.99,67,75,16.11,broken clouds
1173,Vavuniya,LK,,8.7514,80.4971,72.21,95,39,3.51,scattered clouds
1174,Strezhevoy,RU,,60.7333,77.5889,32.0,100,90,8.95,light rain
1175,Prince Rupert,CA,,54.3161,-130.3201,37.4,100,90,4.61,overcast clouds
1176,Dunda,TZ,,-8.1167,34.25,68.09,88,71,3.38,light rain
1177,North Myrtle Beach,US,,33.816,-78.68,52.0,50,90,10.36,overcast clouds
1178,Merauke,ID,,-8.4667,140.3333,80.04,84,100,14.27,light rain
1179,Tskaltubo,GE,,42.3254,42.5979,50.0,62,20,5.75,light rain
1180,Axim,GH,,4.8699,-2.2405,81.41,82,16,10.11,few clouds
1181,Santa Cruz Del Sur,CU,,20.7147,-77.9956,82.54,62,29,7.27,light rain
1182,Diego De Almagro,CL,,-26.3667,-70.05,85.55,17,0,14.34,clear sky
1183,Meulaboh,ID,,4.1363,96.1285,78.71,83,69,3.49,broken clouds
1184,Espita,MX,,21.0167,-88.3167,89.91,50,14,9.19,few clouds
1185,Olinda,BR,,-8.0089,-34.8553,84.2,61,40,10.36,scattered clouds
1186,Nara,JP,,34.6851,135.8049,43.0,71,24,2.59,few clouds
1187,Santa Vitoria,BR,,-18.8386,-50.1214,83.41,58,66,10.67,broken clouds
1188,Kyren,RU,,51.6828,102.1408,6.35,80,63,1.97,broken clouds
1189,Coolum Beach,AU,,-26.5333,153.1,73.0,91,90,3.69,overcast clouds
1190,Baykit,RU,,61.67,96.37,6.39,91,100,4.65,light snow
1191,Quatre Cocos,MU,,-20.2078,57.7625,80.01,83,20,5.75,few clouds
1192,Canutama,BR,,-6.5339,-64.3831,86.31,65,99,3.2,overcast clouds
1193,Nisia Floresta,BR,,-6.0911,-35.2086,87.8,62,75,11.5,broken clouds
1194,Lahaina,US,,20.8783,-156.6825,59.0,82,20,3.44,few clouds
1195,Ogulin,HR,,45.2661,15.2286,55.99,82,90,3.44,overcast clouds
1196,Kaduna,NG,,10.5222,7.4383,83.14,15,71,8.95,broken clouds
1197,Alice Springs,AU,,-23.7,133.8833,75.0,35,46,6.91,scattered clouds
1198,Cockburn Town,TC,,21.4612,-71.1419,82.4,65,40,18.41,scattered clouds
1199,Port Hedland,AU,,-20.3167,118.5667,78.8,78,19,6.91,few clouds
1200,Nantucket,US,,41.2835,-70.0995,41.0,56,1,21.85,clear sky
1201,Manggar,ID,,-2.8833,108.2667,79.47,83,84,12.73,broken clouds
1202,Turayf,SA,,31.6725,38.6637,50.0,71,0,9.22,clear sky
1203,Marica,BR,,-22.9194,-42.8186,71.6,94,90,3.44,moderate rain
1204,Sinnamary,GF,,5.3833,-52.95,79.52,85,91,16.06,overcast clouds
1205,Bogovarovo,RU,,58.9785,47.0246,-5.98,90,100,10.04,light snow
1206,Kazerun,IR,,29.6195,51.6541,58.03,63,20,0.74,few clouds
1207,Saraland,US,,30.8207,-88.0706,48.99,96,99,7.43,overcast clouds
1208,Zhigansk,RU,,66.7697,123.3711,-41.44,80,48,10.74,scattered clouds
1209,Ostrovnoy,RU,,68.0531,39.5131,11.08,93,100,9.73,overcast clouds
1210,Bunia,CD,,1.5667,30.25,71.44,33,6,1.61,clear sky
1211,Kirakira,SB,,-10.4544,161.9205,79.36,82,97,6.91,overcast clouds
1212,Pangai,TO,,-19.8,-174.35,80.83,85,100,11.52,light rain
1213,Marsh Harbour,BS,,26.5412,-77.0636,76.82,76,0,18.41,clear sky
1214,Zheleznodorozhnyy,RU,,55.7503,38.0042,3.2,66,75,17.9,broken clouds
1215,Bilibino,RU,,68.0546,166.4372,-9.2,82,0,2.57,clear sky
1216,Sur,OM,,22.5667,59.5289,64.35,60,0,6.87,clear sky
1217,Otorohanga,NZ,,-38.1833,175.2,57.0,83,92,1.99,overcast clouds
1218,Altay,CN,,47.8667,88.1167,25.93,89,100,2.89,overcast clouds
1219,Vallenar,CL,,-28.5708,-70.7581,87.37,25,8,10.25,clear sky
1220,Kysyl-Syr,RU,,63.8986,122.7617,-37.95,81,49,4.97,scattered clouds
1221,Baghmara,IN,,23.795,86.2085,60.15,72,68,3.89,broken clouds
1222,Sao Felix Do Xingu,BR,,-6.6447,-51.995,80.91,84,97,2.19,overcast clouds
1223,Tuburan,PH,,6.6439,122.2736,80.44,77,100,3.09,overcast clouds
1224,Xichang,CN,,27.8964,102.2634,44.94,57,0,0.74,clear sky
1225,Hasaki,JP,,35.7333,140.8333,39.2,87,20,3.44,few clouds
1226,Sola,VU,,-13.8833,167.55,81.72,74,4,5.37,clear sky
1227,Xingyi,CN,,24.1877,102.817,48.97,93,9,3.94,clear sky
1228,Oliveira,BR,,-20.6964,-44.8272,77.13,80,40,5.39,scattered clouds
1229,Show Low,US,,34.2542,-110.0298,43.0,42,1,6.91,clear sky
1230,Juneau,US,,58.3019,-134.4197,19.4,79,75,4.61,broken clouds
1231,Pegnitz,DE,,49.7564,11.545,37.99,93,90,9.22,light rain
1232,Mushie,CD,,-3.0167,16.9,78.57,74,78,1.25,broken clouds
1233,Canon City,US,,38.441,-105.2424,44.6,23,1,32.21,clear sky
1234,Zhanaozen,KZ,,43.3,52.8,34.38,79,48,7.56,scattered clouds
1235,Karaton,ID,,-6.3424,106.1045,82.0,89,90,12.66,moderate rain
1236,Esna,EG,,25.2934,32.554,64.49,30,0,9.48,clear sky
1237,Batagay,RU,,67.6333,134.6333,-26.52,84,100,1.1,overcast clouds
1238,Shitanjing,CN,,39.2342,106.3439,27.45,78,0,3.74,clear sky
1239,Fort Nelson,CA,,58.8053,-122.7002,-34.6,74,20,4.61,few clouds
1240,Midland,US,,31.9974,-102.0779,60.8,16,1,20.71,clear sky
1241,Ampanihy,MG,,-24.7,44.75,77.77,80,27,7.36,light rain
1242,Haines Junction,CA,,60.7522,-137.5108,-27.4,75,91,1.14,overcast clouds
1243,Oriximina,BR,,-1.7656,-55.8661,92.79,43,37,2.59,scattered clouds
1244,Sredniy Ikorets,RU,,51.0675,39.7584,12.51,91,100,14.85,overcast clouds
1245,Ihosy,MG,,-22.4,46.1167,72.32,83,100,2.13,moderate rain
1246,La Crosse,US,,43.8014,-91.2396,3.2,55,90,12.66,overcast clouds
1247,Monroe,US,,43.1501,-77.6831,27.0,67,85,10.0,light snow
1248,Maltahohe,NA,,-24.8333,16.9833,86.79,12,0,10.85,clear sky
1249,Astoria,US,,46.1879,-123.8313,46.4,93,90,17.27,light rain
1250,Ushirombo,TZ,,-3.4919,31.9639,69.39,85,100,2.48,overcast clouds
1251,Beckley,US,,37.7782,-81.1882,37.99,55,1,12.66,clear sky
1252,Guapi,CO,,2.5708,-77.8854,84.61,76,100,5.08,light rain
1253,Malinovoye Ozero,RU,,51.6753,79.7825,27.01,92,11,15.88,few clouds
